time,New graph 0,New graph 1,New graph 2,New graph 3,New graph 4,New graph 5,New graph 6,New graph 7,New graph 8,New graph 9
10448,0.483615,0.331980,9.931596,0.373489,0.382729,0.856915,19.886292,19.886292,0.810429,0.004615
10449,0.804828,0.048451,9.651656,0.362836,0.383794,0.989012,20.426003,20.426003,0.999251,0.234323
10450,0.201880,-0.282632,9.760222,0.208368,0.174996,1.322450,21.118618,21.118618,1.116315,0.415445
10451,-0.213544,0.513224,10.207948,-0.000430,0.134514,1.453481,21.904915,21.904915,1.149028,0.461532
10452,-0.257509,0.895450,10.294980,-0.012148,0.341182,1.459873,22.730900,22.730900,1.286178,0.506257
10453,-0.092416,1.018372,10.086820,-0.051564,0.491389,1.225508,23.503469,23.503469,1.528800,0.525016
10454,0.144456,0.851485,9.247896,-0.022801,0.462626,1.116847,24.164921,24.164921,1.800544,0.555041
10455,0.708823,0.768938,8.576757,-0.061152,0.165408,0.753581,24.679392,24.679392,1.956447,0.593787
10456,3.065883,0.406452,9.141124,0.077337,-0.269233,0.358356,24.971663,24.971663,1.849096,0.620149
10457,1.682333,0.721384,5.298227,0.362836,-0.602671,0.546914,25.228491,25.228491,1.573819,0.731155
10458,-1.947917,0.177654,5.948729,-0.157028,-2.693849,0.881417,25.658638,25.658638,0.419780,0.805997
10459,0.442341,-2.156078,12.233027,0.525827,0.521217,0.514955,25.955652,25.955652,-0.318225,0.853022
10460,-1.423927,1.772057,8.282461,-0.132527,-0.011431,0.708839,26.385309,26.385309,-0.225048,0.779560
10461,0.060115,1.516343,11.326811,0.065619,-0.081741,0.455298,26.717888,26.717888,-0.316197,0.842523
10462,-0.328391,0.096005,9.368127,-0.006822,0.001352,0.267806,26.912786,26.912786,-0.282377,0.868679
10463,-0.162401,0.231489,9.334929,0.114622,0.019462,0.112272,27.007229,27.007229,-0.269559,0.913168
10464,0.153429,0.346336,10.085025,0.124210,-0.021019,0.077118,27.058565,27.058565,-0.280070,0.984472
10465,0.046657,0.127409,9.739586,0.099708,0.039703,0.233716,27.152685,27.152685,-0.274613,1.042546
10466,-0.147148,0.041273,9.781756,0.135928,0.049291,0.300830,27.305351,27.305351,-0.261814,1.110193
10467,-0.330186,0.184832,9.881351,0.106100,0.026919,0.359421,27.500292,27.500292,-0.251297,1.178970
10468,-0.587695,0.787780,9.661526,0.093316,-0.012497,0.367944,27.725275,27.725275,-0.241675,1.237664
10469,-0.062807,0.995941,9.832899,0.127406,0.006679,0.104815,27.853075,27.853075,-0.223321,1.332209
10470,-0.043965,0.195599,9.897501,0.031529,0.005614,0.021722,27.867563,27.867563,-0.208105,1.379070
10471,-0.038582,0.548216,9.810468,-0.011083,-0.023150,0.049420,27.877562,27.877562,-0.209772,1.380979
10472,0.337364,0.460286,9.735100,-0.044107,-0.017823,0.233716,27.980005,27.980005,-0.224622,1.373937
10473,-0.219825,0.114847,9.709080,-0.062217,-0.009301,0.438253,28.188040,28.188040,-0.248459,1.351448
10474,-0.156120,0.085238,9.962102,-0.024932,-0.018888,0.316809,28.392797,28.392797,-0.264858,1.319651
10475,-0.286221,0.074471,9.761120,-0.068609,-0.027411,0.223063,28.535376,28.535376,-0.274081,1.280153
10476,-0.201880,0.551805,9.655245,-0.018540,-0.001844,0.263545,28.678879,28.678879,-0.274086,1.267602
10477,-0.176757,0.404657,9.858022,0.056031,-0.006105,-0.000649,28.718243,28.718243,-0.263605,1.298837
10478,-0.185730,0.385815,9.752148,0.047509,0.037572,0.002547,28.721687,28.721687,-0.239197,1.323139
10479,-0.011664,0.349925,9.767401,0.066684,0.064205,0.010004,28.719873,28.719873,-0.201226,1.355843
10480,0.033198,0.272762,9.739586,0.059227,0.041834,-0.004910,28.719040,28.719040,-0.166851,1.387276
10481,-0.084341,0.257509,9.810468,0.008093,0.000287,-0.002780,28.722624,28.722624,-0.154831,1.401317
10482,-0.109464,0.314933,9.801496,0.003831,-0.018888,-0.005976,28.727781,28.727781,-0.155201,1.400745
10483,-0.121128,0.407349,9.764709,-0.001495,0.017332,0.020657,28.738707,28.738707,-0.151894,1.401022
10484,-0.102286,0.307755,9.734202,0.018746,0.000287,0.126121,28.790710,28.790710,-0.154825,1.408099
10485,0.133689,0.320316,9.779064,0.033660,0.042899,0.183647,28.881071,28.881071,-0.139599,1.427749
10486,0.472848,-0.349028,9.238027,0.602528,-0.626108,0.176190,28.963688,28.963688,-0.284529,1.619460
10487,0.306858,0.102286,7.439052,0.147646,0.072727,0.017461,28.987711,28.987711,-0.291405,1.757064
10488,-0.274557,-0.245845,9.456954,0.147646,-0.073218,0.035571,29.002447,29.002447,-0.319806,1.846779
10489,-0.272762,0.436958,9.872378,0.016615,-0.077480,0.141035,29.053984,29.053984,-0.383763,1.870203
10490,-0.522196,0.206366,9.607691,-0.006822,-0.091329,0.306156,29.177702,29.177702,-0.437758,1.864722
10491,-0.061910,0.056526,9.697415,0.025137,-0.179748,0.685402,29.469603,29.469603,-0.519630,1.863838
10492,-0.051143,0.594873,9.783551,0.033660,-0.144593,0.702447,29.878798,29.878798,-0.608961,1.891382
10493,0.145354,0.308652,9.823030,0.077337,-0.122222,0.441449,30.193171,30.193171,-0.681932,1.920380
10494,-0.088827,-0.310447,9.991712,0.099708,-0.073218,0.377531,30.448605,30.448605,-0.742742,1.964421
10495,-0.071780,0.216236,10.176544,0.090120,-0.050847,0.218802,30.643457,30.643457,-0.786815,2.011946
10496,-0.283529,0.095108,9.989917,0.073076,-0.072153,0.329593,30.821478,30.821478,-0.825003,2.049199
10497,-0.461184,0.163298,9.770092,0.051770,-0.044455,0.425470,31.062014,31.062014,-0.847903,2.071639
10498,-1.117069,0.502457,10.094894,-0.056891,-0.092394,0.593787,31.363935,31.363935,-0.877182,2.067077
10499,-0.452211,-0.066396,9.812263,0.024072,-0.001844,0.716296,31.761564,31.761564,-0.888259,2.055953
10500,-0.195599,0.669344,9.564623,-0.035585,0.014136,0.769561,32.188992,32.188992,-0.911195,2.051353
10501,0.244050,0.395685,10.048238,-0.027062,-0.048717,0.805781,32.639511,32.639511,-0.925175,2.033922
10502,0.296988,0.009870,9.882248,0.007027,0.012005,0.636398,33.054108,33.054108,-0.946045,2.014464
10503,-0.443239,0.178552,10.048238,-0.001495,-0.071088,0.458494,33.340946,33.340946,-0.978015,2.003785
10504,-0.133689,0.471950,9.852638,0.002766,-0.066827,0.559697,33.614880,33.614880,-1.011279,1.997803
10505,-0.195599,0.085238,9.805982,-0.006822,-0.021019,0.713100,33.979855,33.979855,-1.037150,1.973495
10506,-0.818287,0.314933,9.713566,-0.035585,-0.016758,1.049734,34.478630,34.478630,-1.084874,1.926658
10507,-0.020637,0.734843,9.567315,-0.011083,-0.095590,1.073170,35.069412,35.069412,-1.122906,1.901736
10508,-0.388507,0.215339,9.679470,0.053900,-0.032737,0.886743,35.585999,35.585999,-1.169811,1.898194
10509,-0.143559,0.210852,9.572699,0.054966,-0.091329,0.740798,36.005718,36.005718,-1.231196,1.907511
10510,0.093313,0.272762,9.643580,0.018746,-0.074284,0.861176,36.465260,36.465260,-1.287234,1.904602
10511,-0.462978,-0.388507,9.595129,0.027268,-0.042325,1.078497,37.004700,37.004700,-1.335991,1.884022
10512,-0.053835,0.969024,9.593335,-0.016409,-0.120092,0.563958,37.471905,37.471905,-1.384537,1.880290
10513,-0.163298,0.086135,9.873275,0.049639,-0.072153,0.467016,37.721230,37.721230,-1.425047,1.900623
10514,-0.171374,0.535655,9.753942,0.005962,-0.114765,0.697120,38.058270,38.058270,-1.485841,1.902647
10515,-0.733946,-0.213544,9.792523,-0.036650,-0.013562,0.833478,38.503361,38.503361,-1.515412,1.887416
10516,-0.503354,0.339158,9.632813,-0.015344,-0.055108,0.771691,38.972458,38.972458,-1.543065,1.866651
10517,-0.363384,0.277248,9.754839,0.036856,-0.086002,0.544783,39.297424,39.297424,-1.579221,1.869005
10518,-0.340056,0.236872,9.853536,-0.027062,-0.071088,0.735471,39.672646,39.672646,-1.611660,1.851516
10519,-0.523093,0.556291,9.672293,-0.045172,-0.042325,0.909114,40.145683,40.145683,-1.639301,1.809801
10520,-0.134587,0.034095,9.631916,-0.048368,-0.052978,0.805781,40.631279,40.631279,-1.662355,1.754163
10521,-0.411835,-0.394787,10.065286,-0.125070,0.001352,0.941073,41.167355,41.167355,-1.671701,1.672974
10522,1.093741,0.096005,9.837385,-0.099502,-0.018888,1.057191,41.760651,41.760651,-1.673230,1.583289
10523,-1.432899,-0.456697,9.803290,-0.125070,0.080184,1.348017,42.460571,42.460571,-1.657191,1.490164
10524,-1.042598,0.543730,9.320573,-0.035585,0.140906,0.545848,43.025494,43.025494,-1.533785,1.423219
10525,-0.483615,0.639735,10.430464,0.036856,-0.005039,-0.020890,43.089584,43.089584,-1.476166,1.457198
10526,-0.242256,0.140867,9.898398,-0.005756,-0.009301,0.029179,43.095634,43.095634,-1.461520,1.471423
10527,-0.117539,0.218030,10.006965,-0.031323,-0.042325,0.033440,43.109428,43.109428,-1.453708,1.450378
10528,-0.191113,0.231489,9.709977,0.030464,-0.041260,0.053681,43.133652,43.133652,-1.462346,1.453196
10529,-0.768041,0.519504,9.905576,0.004897,-0.095590,0.102685,43.178818,43.178818,-1.493213,1.455086
10530,0.161504,0.149840,9.763811,0.052835,-0.065761,0.258218,43.286064,43.286064,-1.527381,1.472496
10531,-0.525785,-0.146251,9.814955,0.037921,-0.035933,0.373270,43.456059,43.456059,-1.551014,1.479225
10532,-0.812903,0.296988,10.084127,0.014484,-0.089198,0.330658,43.650070,43.650070,-1.579755,1.479186
10533,0.133689,0.395685,9.827516,-0.059021,-0.040194,0.624680,43.955097,43.955097,-1.595639,1.456349
10534,-0.075369,-0.401965,9.666909,-0.113351,0.138776,0.941073,44.438210,44.438210,-1.528103,1.410384
10535,0.283529,-0.666652,9.455159,-0.077131,0.096164,0.700316,44.873627,44.873627,-1.471784,1.324063
10536,-0.130100,0.134587,9.791626,-0.112286,0.218673,0.677945,45.248222,45.248222,-1.374984,1.248516
10537,0.267379,-0.363384,9.628327,-0.000430,0.179257,0.815368,45.652828,45.652828,-1.280280,1.170446
10538,0.346336,0.158812,9.810468,-0.030258,0.127057,0.801519,46.107006,46.107006,-1.232870,1.129453
10539,-0.960949,-0.122922,9.755736,-0.069674,0.266611,0.870764,46.532242,46.532242,-1.157716,1.069761
10540,-0.447725,0.434266,9.952232,-0.104829,0.067401,1.002861,47.124588,47.124588,-1.055135,0.983433
10541,0.921470,1.043495,9.584363,-0.059021,0.156886,0.949596,47.722183,47.722183,-0.962100,0.969433
10542,0.622687,-1.087460,9.851742,-0.029193,0.337986,1.133892,48.236439,48.236439,-0.844849,0.924915
10543,-0.296988,-1.361120,10.235762,0.018746,0.317746,0.996469,48.797054,48.797054,-0.691634,0.886832
10544,-0.676522,0.319419,10.000684,-0.067544,0.134514,0.936812,49.382442,49.382442,-0.582820,0.863055
10545,0.390301,0.960051,9.683957,-0.104829,0.057813,0.687533,49.873657,49.873657,-0.491159,0.839891
10546,1.597992,-0.244050,8.991284,-0.052629,0.141972,0.912310,50.313816,50.313816,-0.387898,0.792394
10547,-0.750096,-1.170904,10.043752,-0.003626,0.121731,0.876090,50.771584,50.771584,-0.376494,0.767685
10548,-1.143986,0.627174,9.714463,-0.068609,0.103621,1.057191,51.404655,51.404655,-0.374806,0.719687
10549,0.301474,1.174493,10.135270,-0.039846,-0.000778,0.754646,51.940502,51.940502,-0.369604,0.709437
10550,1.068618,-0.713309,8.527409,0.010223,0.003483,1.225508,52.490345,52.490345,-0.336230,0.679347
10551,-0.788678,-1.303696,9.709080,0.152973,0.131319,1.077431,53.107864,53.107864,-0.306491,0.704514
10552,1.008502,-0.334672,9.692032,0.058161,-0.039129,1.395955,53.863281,53.863281,-0.304124,0.720400
10553,-1.415851,-0.153429,8.835164,0.089055,0.058878,1.583447,54.625313,54.625313,-0.298008,0.734926
10554,0.044862,0.694467,9.378894,0.053900,-0.075349,1.033754,55.342281,55.342281,-0.292006,0.754240
10555,0.891861,0.156120,9.436317,-0.002560,-0.011431,0.969836,55.886147,55.886147,-0.282251,0.755160
10556,-1.441871,-0.493484,9.559239,0.054966,0.136645,1.068909,56.470566,56.470566,-0.264924,0.750383
10557,-1.466097,1.680538,9.863405,0.083729,-0.000778,0.826021,57.053398,57.053398,-0.248882,0.811913
10558,-0.117539,1.337791,9.442598,0.092251,0.032246,0.787671,57.515160,57.515160,-0.203550,0.887127
10559,1.071310,0.627174,9.594233,0.121014,0.096164,0.673684,57.890240,57.890240,-0.147165,0.974711
10560,-0.709720,-0.621790,10.054519,0.076272,0.140906,0.815368,58.284039,58.284039,-0.122550,1.018896
10561,0.936723,0.223414,9.917240,0.067749,-0.025280,0.871829,58.806499,58.806499,-0.107073,1.061956
10562,-0.279043,0.209955,9.962999,0.061357,0.074858,0.831348,59.263309,59.263309,-0.085593,1.099769
10563,0.814698,0.464772,10.435847,-0.093111,-0.061500,0.638529,59.669804,59.669804,-0.157582,1.109845
10564,0.002692,-0.596667,9.905576,0.085859,0.115339,0.539456,60.004047,60.004047,-0.121072,1.128418
10565,-0.768938,0.041273,9.554753,0.005962,0.047160,0.617223,60.352787,60.352787,-0.113221,1.144496
10566,-0.576928,1.118863,9.252382,0.087990,-0.027411,0.510693,60.726971,60.726971,-0.106612,1.173871
10567,-0.138176,0.975304,10.940996,-0.000430,-0.032737,0.348768,60.942646,60.942646,-0.167660,1.187483
10568,-0.242256,0.651399,9.463235,0.044313,-0.023150,0.442514,61.156948,61.156948,-0.162210,1.222903
10569,-1.116172,0.163298,9.799701,-0.005756,-0.094524,0.342377,61.384857,61.384857,-0.199320,1.227736
10570,0.969921,0.656783,9.457851,0.066684,-0.057239,0.284850,61.568901,61.568901,-0.206178,1.243436
10571,-0.739329,-0.253920,9.632813,0.034725,0.045029,0.458494,61.742928,61.742928,-0.216554,1.264870
10572,-0.623585,-0.345439,9.511685,-0.037715,-0.078545,0.639594,62.073967,62.073967,-0.238511,1.225561
10573,-0.043068,0.383123,9.517966,-0.004691,-0.111569,0.446776,62.397278,62.397278,-0.286842,1.219488
10574,-0.523093,-0.511429,9.875967,0.050704,0.042899,0.593787,62.682224,62.682224,-0.295622,1.221101
10575,-1.133219,0.741124,9.778168,-0.013213,-0.018888,0.736536,63.153111,63.153111,-0.301090,1.224822
10576,-0.616407,1.061440,9.218287,0.038986,-0.063631,0.709904,63.559437,63.559437,-0.316546,1.247981
10577,-0.042170,0.415424,9.764709,0.043247,-0.006105,0.389250,63.827469,63.827469,-0.327669,1.270675
10578,0.122922,0.135484,9.847255,-0.008952,-0.073218,0.463820,64.037323,64.037323,-0.356896,1.275062
10579,0.412732,0.026020,9.671395,0.003831,-0.042325,0.740798,64.377464,64.377464,-0.391975,1.263593
10580,0.439650,0.216236,9.541295,0.076272,0.000287,0.854784,64.831436,64.831436,-0.423751,1.266592
10581,-1.184362,0.196496,9.908268,0.056031,-0.050847,0.889939,65.332275,65.332275,-0.485425,1.293325
10582,-0.745610,0.659474,9.851742,0.019811,-0.135006,0.812172,65.859642,65.859642,-0.543768,1.321997
10583,-0.295193,0.780602,9.546679,-0.040911,-0.097720,0.961314,66.379250,66.379250,-0.592443,1.316121
10584,0.803931,0.257509,9.796112,-0.044107,-0.079610,0.749320,66.809341,66.809341,-0.636894,1.285632
10585,2.060073,0.523991,9.527836,-0.049433,0.030115,0.884613,67.263023,67.263023,-0.648943,1.246992
10586,-1.749626,-0.501559,10.312924,-0.150637,0.146233,0.575677,67.675812,67.675812,-0.666833,1.184932
10587,-0.427088,-0.576031,10.503140,-0.008952,-0.027411,0.568219,68.051132,68.051132,-0.624797,1.122458
10588,-0.495279,0.611921,9.539500,-0.008952,-0.019954,0.533065,68.413773,68.413773,-0.616586,1.114571
10589,-0.052937,0.104080,9.014612,0.021941,0.143037,0.272067,68.620903,68.620903,-0.506801,1.100524
10590,-0.697159,0.477334,9.897501,0.024072,-0.062565,0.433992,68.804520,68.804520,-0.554436,1.079877
10591,-0.409143,0.191113,10.114634,0.014484,0.033311,0.251826,68.987251,68.987251,-0.566001,1.113061
10592,-1.126939,-0.063704,10.067080,-0.038781,-0.043390,0.315744,69.176094,69.176094,-0.583194,1.095147
10593,-0.723179,0.242256,9.682162,0.000635,-0.059370,0.514955,69.412361,69.412361,-0.606035,1.067520
10594,0.057424,0.239564,9.493741,0.032594,-0.075349,0.230520,69.595932,69.595932,-0.631766,1.087621
10595,-0.496176,0.020637,9.587054,-0.001495,-0.007170,0.191104,69.705444,69.705444,-0.625180,1.093498
10596,-0.218928,0.289810,9.795215,-0.029193,-0.000778,0.257153,69.840889,69.840889,-0.613323,1.076234
10597,0.522196,0.279940,9.770989,-0.064348,0.000287,0.347703,70.020866,70.020866,-0.618138,1.051142
10598,0.553600,0.231489,9.905576,-0.014279,0.048225,0.349834,70.218735,70.218735,-0.623408,1.031390
10599,-1.136808,0.397479,9.913651,-0.105894,0.019462,0.558632,70.501549,70.501549,-0.639514,0.990715
10600,-0.610126,-0.576031,10.022218,-0.040911,-0.044455,0.655574,70.850571,70.850571,-0.663551,0.931788
10601,0.471950,0.099594,9.570006,0.021941,-0.036998,0.607635,71.229149,71.229149,-0.661301,0.912992
10602,-0.111258,-0.028712,9.953130,-0.034519,-0.022084,0.560762,71.550919,71.550919,-0.664505,0.903486
10603,-0.529374,0.211750,9.971075,-0.017475,0.007744,0.553305,71.889557,71.889557,-0.642291,0.881861
10604,0.982482,-0.157915,9.894809,0.030464,-0.034868,0.574611,72.219284,72.219284,-0.639646,0.884749
10605,-1.601581,-0.036787,9.441701,0.027268,0.076988,0.739732,72.577827,72.577827,-0.638132,0.897811
10606,-0.235975,0.346336,9.718949,0.036856,0.034377,0.517085,72.889221,72.889221,-0.611356,0.893626
10607,-0.444136,-0.034993,9.849050,-0.005756,-0.046586,0.252892,73.086021,73.086021,-0.602183,0.894230
10608,-0.249434,0.106772,9.814955,-0.014279,-0.055108,0.247565,73.228790,73.228790,-0.614212,0.893800
10609,-0.099594,0.165093,9.803290,-0.035585,-0.057239,0.273132,73.384628,73.384628,-0.635446,0.881295
10610,0.892758,0.126511,9.789831,-0.038781,-0.023150,0.305091,73.558365,73.558365,-0.649405,0.864543
10611,0.904422,0.157018,9.840077,-0.072870,-0.061500,0.234782,73.758041,73.758041,-0.666987,0.842183
10612,-1.349455,0.031404,9.699210,-0.025997,0.076988,0.596982,73.999634,73.999634,-0.657828,0.805650
10613,-0.508737,0.141765,9.770092,0.001701,-0.077480,0.328528,74.299919,74.299919,-0.650410,0.775507
10614,0.699850,-0.294296,10.010553,-0.012148,-0.050847,0.208149,74.441864,74.441864,-0.656686,0.762904
10615,1.423029,0.272762,10.007862,-0.094176,0.005614,0.444645,74.619133,74.619133,-0.665519,0.734877
10616,-0.280837,-0.428883,10.096689,-0.153833,-0.133940,0.810042,74.997093,74.997093,-0.714776,0.639580
10617,0.390301,0.487204,9.142021,-0.118678,-0.190401,1.022036,75.597527,75.597527,-0.830318,0.545928
10618,-0.890066,0.384918,10.117326,-0.162355,-0.184009,1.171178,76.280571,76.280571,-0.944640,0.450348
10619,-1.379064,0.770733,9.814955,-0.147441,-0.257515,1.146676,77.012558,77.012558,-1.018907,0.395598
10620,-0.589489,0.759069,9.211109,-0.056891,-0.009301,1.254271,77.707207,77.707207,-0.992591,0.356944
10621,-1.392523,0.008972,9.566418,0.047509,0.157951,1.127500,78.312958,78.312958,-0.922541,0.359948
10622,-0.334672,0.568853,9.674984,0.023007,0.176061,0.519216,78.684883,78.684883,-0.816736,0.376771
10623,-0.219825,0.452211,9.895706,0.037921,0.122796,0.324266,78.886559,78.886559,-0.710064,0.403948
10624,-0.391198,-0.002692,10.102073,-0.029193,0.071662,0.344507,79.082100,79.082100,-0.650508,0.403325
10625,-0.475539,0.078957,9.657040,-0.037715,0.049291,0.374335,79.296974,79.296974,-0.629018,0.377638
10626,0.072677,0.209058,9.718949,-0.039846,0.067401,0.267806,79.472160,79.472160,-0.577268,0.348337
10627,-0.567956,0.718693,10.355095,-0.022801,0.047160,0.247565,79.608261,79.608261,-0.552635,0.334989
10628,-0.045759,0.552702,9.818543,0.049639,-0.079610,0.109076,79.703247,79.703247,-0.617405,0.366672
10629,-0.304166,0.211750,9.910959,0.000635,0.069531,0.162341,79.775635,79.775635,-0.621854,0.379200
10630,-0.060115,0.139970,9.838283,-0.050499,0.054617,0.141035,79.868126,79.868126,-0.588890,0.359091
10631,0.389404,0.061013,9.779064,-0.024932,0.003483,0.114403,79.942612,79.942612,-0.565510,0.338753
10632,-0.386712,-0.288913,9.810468,0.159365,-0.075349,0.199627,80.057816,80.057816,-0.577106,0.356413
10633,-0.020637,0.571545,10.226789,0.007027,0.056748,0.152754,80.169495,80.169495,-0.574915,0.356916
10634,-0.085238,-0.096902,9.709080,-0.017475,0.039703,0.191104,80.265877,80.265877,-0.549873,0.360862
10635,-0.167785,0.270070,9.739586,0.011288,0.002418,0.130382,80.345871,80.345871,-0.531401,0.365479
10636,-0.314035,0.129203,9.757530,0.014484,0.002418,0.161276,80.421127,80.421127,-0.528277,0.365865
10637,-0.100491,0.199188,9.784448,-0.014279,-0.014627,0.072856,80.492851,80.492851,-0.529615,0.368837
10638,-0.194702,0.131895,9.682162,0.028333,-0.018888,0.224129,80.591843,80.591843,-0.538100,0.376569
10639,-0.008075,0.213544,9.687546,0.000635,-0.023150,0.212410,80.708687,80.708687,-0.543642,0.386636
10640,-0.848793,0.239564,9.718052,0.007027,-0.032737,0.341311,80.858040,80.858040,-0.553216,0.390777
10641,0.069985,0.585900,9.557446,-0.016409,-0.000778,0.367944,81.072151,81.072151,-0.545004,0.394405
10642,-0.602051,0.130100,9.530528,-0.018540,0.013071,0.288046,81.219498,81.219498,-0.530689,0.400509
10643,-0.037684,0.402863,9.743175,0.008093,-0.011431,0.263545,81.375023,81.375023,-0.512656,0.408383
10644,0.087033,0.154326,9.746764,0.000635,0.013071,0.214541,81.501999,81.501999,-0.502553,0.410975
10645,0.424397,0.226106,9.910062,0.017680,0.013071,0.283785,81.634933,81.634933,-0.499395,0.417471
10646,-0.355309,-0.061910,9.757530,-0.001495,0.026919,0.442514,81.840851,81.840851,-0.492432,0.410881
10647,-0.639735,0.349028,9.764709,0.028333,-0.001844,0.534130,82.144676,82.144676,-0.487923,0.412640
